"date","region_municipality_code","weeknumber","RNA_value","municipality_name","population","Total_reported","Hospital_admission","Deceased","reported_norm","hospital_norm","deceased_norm"
2020-09-07,"GM1680","37",78142550800,"Aa en Hunze",25445,0,0,0,0,0,0
2020-09-07,"GM1681","37",116996442500,"Borger-Odoorn",25559,1,0,0,3.91251613912907,0,0
2020-09-07,"GM1684","37",NA,"Cuijk",25130,7,0,0,27.8551532033426,0,0
2020-09-07,"GM1685","37",215442868500,"Landerd",15730,0,0,0,0,0,0
2020-09-07,"GM1690","37",0,"De Wolden",24330,4,0,0,16.4406083025072,0,0
2020-09-07,"GM1695","37",NA,"Noord-Beveland",7392,0,0,0,0,0,0
2020-09-07,"GM1696","37",NA,"Wijdemeren",24358,16,0,0,65.6868379998358,0,0
2020-09-07,"GM1699","37",526034335725,"Noordenveld",31253,2,0,0,6.39938565897674,0,0
2020-09-07,"GM1700","37",256082500,"Twenterand",33743,1,0,0,2.96357763091604,0,0
2020-09-07,"GM1701","37",212445330666.667,"Westerveld",19460,0,0,0,0,0,0
2020-09-07,"GM1702","37",NA,"Sint Anthonis",11664,2,0,0,17.1467764060357,0,0
2020-09-07,"GM1705","37",1852880405000,"Lingewaard",46601,8,0,0,17.1670135833995,0,0
2020-09-07,"GM1706","37",NA,"Cranendonck",21138,0,0,0,0,0,0
2020-09-07,"GM1708","37",1013539143433.33,"Steenwijkerland",44126,3,0,0,6.79871277704755,0,0
2020-09-07,"GM1709","37",2294078538000,"Moerdijk",37129,11,0,0,29.6264375555496,0,0
2020-09-07,"GM1711","37",384028400,"Echt-Susteren",31610,2,0,1,6.32711167352104,0,3.16355583676052
2020-09-07,"GM1714","37",NA,"Sluis",23210,0,0,0,0,0,0
2020-09-07,"GM1719","37",105420087000,"Drimmelen",27272,8,0,0,29.3341155764154,0,0
2020-09-07,"GM1721","37",404750970500,"Bernheze",31240,7,0,0,22.4071702944942,0,0
2020-09-07,"GM1723","37",738642649600,"Alphen-Chaam",10203,4,0,0,39.2041556404979,0,0
2020-09-07,"GM1724","37",188202300000,"Bergeijk",18635,27,0,0,144.888650389053,0,0
2020-09-07,"GM1728","37",NA,"Bladel",20390,10,0,0,49.0436488474743,0,0
2020-09-07,"GM1729","37",997835000,"Gulpen-Wittem",14171,0,0,0,0,0,0
2020-09-07,"GM1730","37",624717862400,"Tynaarlo",33887,3,0,0,8.85295245964529,0,0
2020-09-07,"GM1731","37",916833970000,"Midden-Drenthe",33185,0,0,0,0,0,0
2020-09-07,"GM1734","37",521111358000,"Overbetuwe",47906,8,0,0,16.6993695987976,0,0
2020-09-07,"GM1735","37",216875937600,"Hof van Twente",35017,3,0,0,8.56726732729817,0,0
2020-09-07,"GM1740","37",42855864000,"Neder-Betuwe",24339,1,0,0,4.10863223632853,0,0
2020-09-07,"GM1742","37",1697305000,"Rijssen-Holten",38177,6,0,0,15.7162689577494,0,0
2020-09-07,"GM1771","37",171225960000,"Geldrop-Mierlo",39726,3,0,0,7.55172934602024,0,0
2020-09-07,"GM1773","37",224919911666.667,"Olst-Wijhe",18252,0,0,0,0,0,0
2020-09-07,"GM1774","37",817505465200,"Dinkelland",26461,1,0,0,3.77914666868221,0,0
2020-09-07,"GM1783","37",364799488000,"Westland",110375,56,0,0,50.7361268403171,0,0
2020-09-07,"GM1842","37",272220796000,"Midden-Delfland",19341,9,0,0,46.5332712889716,0,0
2020-09-07,"GM1859","37",1397049991750,"Berkelland",43747,4,1,0,9.14348412462569,2.28587103115642,0
2020-09-07,"GM1876","37",69987279000,"Bronckhorst",36055,10,0,0,27.7354042435169,0,0
2020-09-07,"GM1883","37",0,"Sittard-Geleen",92429,10,0,0,10.8191152127579,0,0
2020-09-07,"GM1884","37",241424617200,"Kaag en Braassem",27297,5,0,0,18.3170311755871,0,0
2020-09-07,"GM1891","37",618814400000,"Dantumadiel",18922,2,0,0,10.56970721911,0,0
2020-09-07,"GM1892","37",1695052995000,"Zuidplas",43885,25,0,0,56.9670730317876,0,0
2020-09-07,"GM1894","37",606539528400,"Peel en Maas",43425,2,0,0,4.60564191134139,0,0
2020-09-07,"GM1895","37",0,"Oldambt",38209,9,0,0,23.5546598968829,0,0
2020-09-07,"GM1896","37",0,"Zwartewaterland",22685,1,0,0,4.40819925060613,0,0
2020-09-07,"GM1900","37",3877855488111.11,"Súdwest-Fryslân",89987,4,1,0,4.44508651249625,1.11127162812406,0
2020-09-07,"GM1901","37",NA,"Bodegraven-Reeuwijk",34872,15,0,0,43.0144528561597,0,0
2020-09-07,"GM1903","37",23298605000,"Eijsden-Margraten",25768,3,0,0,11.6423470971748,0,0
2020-09-07,"GM1904","37",256661144666.667,"Stichtse Vecht",64931,40,0,0,61.6038564014107,0,0
2020-09-07,"GM1911","37",430077895333.333,"Hollands Kroon",48432,6,0,0,12.388503468781,0,0
2020-09-07,"GM1916","37",471404696000,"Leidschendam-Voorburg",76534,54,1,0,70.5568766822589,1.30660882744924,0
2020-09-07,"GM1924","37",3064618727142.86,"Goeree-Overflakkee",50049,15,0,0,29.9706287837919,0,0
2020-09-07,"GM1926","37",354216352000,"Pijnacker-Nootdorp",55308,45,1,0,81.362551529616,1.80805670065813,0
2020-09-07,"GM1930","37",3474350407500,"Nissewaard",85219,31,1,0,36.3768643142961,1.17344723594504,0
2020-09-07,"GM1931","37",6694332580000,"Krimpenerwaard",56319,26,0,0,46.1655924288428,0,0
2020-09-07,"GM1940","37",2292973895428.57,"De Fryske Marren",51564,2,0,0,3.87867504460476,0,0
2020-09-07,"GM1942","37",NA,"Gooise Meren",58055,29,0,0,49.9526311256567,0,0
2020-09-07,"GM1945","37",262912290000,"Berg en Dal",34992,9,0,0,25.7201646090535,0,0
2020-09-07,"GM1948","37",135129802200,"Meierijstad",81194,5,0,0,6.15809049929798,0,0
2020-09-07,"GM1949","37",1814056521200,"Waadhoeke",46090,2,0,0,4.33933608157952,0,0
2020-09-07,"GM1950","37",2.355942e+12,"Westerwolde",25733,1,0,0,3.88606070026814,0,0
2020-09-07,"GM1952","37",576929541600,"Midden-Groningen",60797,7,0,0,11.5137260062174,0,0
2020-09-07,"GM1954","37",21360810000,"Beekdaelen",35938,7,0,0,19.4779898714453,0,0
2020-09-07,"GM1955","37",1111920222000,"Montferland",36011,7,1,0,19.4385049012802,2.77692927161145,0
2020-09-07,"GM1959","37",5.492704e+12,"Altena",55967,4,0,0,7.14706880840495,0,0
2020-09-07,"GM1960","37",1377548925750,"West Betuwe",51128,6,0,0,11.7352526991081,0,0
2020-09-07,"GM1961","37",5342007186750,"Vijfheerenlanden",56811,24,0,0,42.2453398109521,0,0
2020-09-07,"GM1963","37",4414134921500,"Hoeksche Waard",87401,51,0,0,58.3517351060056,0,0
2020-09-07,"GM1966","37",3.15154e+12,"Het Hogeland",47801,17,0,0,35.5641095374574,0,0
2020-09-07,"GM1969","37",1861353078000,"Westerkwartier",63329,2,0,0,3.15811081810861,0,0
2020-09-07,"GM1970","37",744023303200,"Noardeast-Fryslân",45228,1,0,0,2.21101972229592,0,0
2020-09-07,"GM1978","37",1906318684600,"Molenlanden",43909,6,0,0,13.6646245644401,0,0
2020-09-07,"GM1979","37",12386746000,"Eemsdelta",45528,4,0,0,8.78580214373572,0,0
2020-09-14,"GM0014","38",4456775563666.67,"Groningen",232874,215,0,0,92.3246047218668,0,0
2020-09-14,"GM0034","38",1.5108e+13,"Almere",211893,155,2,0,73.1501276587712,0.943872614951886,0
2020-09-14,"GM0037","38",119074513666.667,"Stadskanaal",31686,12,0,0,37.8716152243893,0,0
2020-09-14,"GM0047","38",0,"Veendam",27384,3,0,0,10.9553023663453,0,0
2020-09-14,"GM0050","38",5273759618000,"Zeewolde",22653,15,0,0,66.2163951794464,0,0
2020-09-14,"GM0059","38",233876337300,"Achtkarspelen",27843,2,0,0,7.1831340013648,0,0
2020-09-14,"GM0060","38",1.48706e+12,"Ameland",3716,0,0,0,0,0,0
2020-09-14,"GM0072","38",0,"Harlingen",15722,2,0,0,12.721027859051,0,0
2020-09-14,"GM0074","38",529323560480,"Heerenveen",50493,12,0,0,23.7656704889787,0,0
2020-09-14,"GM0080","38",138661120325,"Leeuwarden",124084,73,1,0,58.8311144063699,0.805905676799587,0
2020-09-14,"GM0085","38",42331907450,"Ooststellingwerf",25469,1,0,0,3.92634182731949,0,0
2020-09-14,"GM0086","38",52664844050,"Opsterland",29733,2,0,0,6.72653280866377,0,0
2020-09-14,"GM0088","38",0,"Schiermonnikoog",947,0,0,0,0,0,0
2020-09-14,"GM0090","38",331107982560,"Smallingerland",56150,8,0,0,14.2475512021371,0,0
2020-09-14,"GM0093","38",7.75775e+12,"Terschelling",4888,1,0,0,20.4582651391162,0,0
2020-09-14,"GM0096","38",0,"Vlieland",1155,0,0,0,0,0,0
2020-09-14,"GM0098","38",462421789650,"Weststellingwerf",25914,9,0,0,34.7302616346376,0,0
2020-09-14,"GM0106","38",293826286133.333,"Assen",68599,9,0,0,13.1197247773291,0,0
2020-09-14,"GM0109","38",139360514333.333,"Coevorden",35297,5,0,0,14.1655098166983,0,0
2020-09-14,"GM0114","38",8609951460000,"Emmen",107048,42,0,0,39.2347358194455,0,0
2020-09-14,"GM0118","38",17340866.6666667,"Hoogeveen",55699,4,1,0,7.18145747679492,1.79536436919873,0
2020-09-14,"GM0119","38",1242448366000,"Meppel",33920,7,0,0,20.6367924528302,0,0
2020-09-14,"GM0141","38",5411039444000,"Almelo",73107,38,0,0,51.9786066997688,0,0
2020-09-14,"GM0147","38",104800106900,"Borne",23312,7,0,0,30.0274536719286,0,0
2020-09-14,"GM0148","38",338301815866.667,"Dalfsen",28587,8,0,0,27.9847483121699,0,0
2020-09-14,"GM0150","38",951042211200,"Deventer",100719,26,0,0,25.8143945035197,0,0
2020-09-14,"GM0153","38",364765398825,"Enschede",159640,39,1,0,24.4299674267101,0.626409421197695,0
2020-09-14,"GM0158","38",9010544240000,"Haaksbergen",24311,40,0,0,164.534572827115,0,0
2020-09-14,"GM0160","38",139449394557.143,"Hardenberg",60948,7,0,0,11.4852004987859,0,0
2020-09-14,"GM0163","38",85075167833.3333,"Hellendoorn",35916,1,0,0,2.78427441808665,0,0
2020-09-14,"GM0164","38",358964613600,"Hengelo",81140,30,0,0,36.9731328567907,0,0
2020-09-14,"GM0166","38",11745597710800,"Kampen",54319,24,0,0,44.1834348938677,0,0
2020-09-14,"GM0168","38",5813767061000,"Losser",22683,5,0,0,22.0429396464312,0,0
2020-09-14,"GM0171","38",1480036324000,"Noordoostpolder",47291,12,1,0,25.3748070457381,2.11456725381151,0
2020-09-14,"GM0173","38",6771984116000,"Oldenzaal",31836,18,0,0,56.5397663022993,0,0
2020-09-14,"GM0175","38",1064084555144.44,"Ommen",18009,8,0,0,44.4222333277806,0,0
2020-09-14,"GM0177","38",742715309000,"Raalte",37712,11,0,0,29.1684344505728,0,0
2020-09-14,"GM0180","38",538341262000,"Staphorst",17145,2,0,0,11.6652085156022,0,0
2020-09-14,"GM0183","38",895380083000,"Tubbergen",21275,5,0,0,23.5017626321974,0,0
2020-09-14,"GM0184","38",659702784000,"Urk",21031,0,0,0,0,0,0
2020-09-14,"GM0189","38",316284872600,"Wierden",24446,8,2,0,32.7251902151681,8.18129755379203,0
2020-09-14,"GM0193","38",3550432725480,"Zwolle",128840,47,0,0,36.4793542378143,0,0
2020-09-14,"GM0197","38",181854710400,"Aalten",27121,10,0,0,36.8717967626562,0,0
2020-09-14,"GM0200","38",1349221423500,"Apeldoorn",163818,50,2,1,30.5216764946465,1.22086705978586,0.61043352989293
2020-09-14,"GM0202","38",1616311630000,"Arnhem",161348,70,0,0,43.3844857079109,0,0
2020-09-14,"GM0203","38",413222935666.667,"Barneveld",59082,5,0,0,8.46281439355472,0,0
2020-09-14,"GM0209","38",638184956666.667,"Beuningen",25890,17,0,0,65.6624179219776,0,0
2020-09-14,"GM0213","38",286727461250,"Brummen",20726,5,0,0,24.1242883334942,0,0
2020-09-14,"GM0214","38",1081814616666.67,"Buren",26749,4,0,0,14.9538300497215,0,0
2020-09-14,"GM0216","38",6543129960000,"Culemborg",28955,18,0,0,62.1654291141426,0,0
2020-09-14,"GM0221","38",232418628000,"Doesburg",11077,5,0,0,45.1385754265595,0,0
2020-09-14,"GM0222","38",871507644333.333,"Doetinchem",58001,23,0,0,39.6544887157118,0,0
2020-09-14,"GM0225","38",3167580815000,"Druten",18926,7,0,0,36.9861566099546,0,0
2020-09-14,"GM0226","38",336319728000,"Duiven",25126,8,0,0,31.8395287749741,0,0
2020-09-14,"GM0228","38",166505032200,"Ede",117165,53,1,0,45.2353518542227,0.853497204796654,0
2020-09-14,"GM0230","38",1242129031000,"Elburg",23161,6,0,0,25.9056172013298,0,0
2020-09-14,"GM0232","38",2843217441333.33,"Epe",33178,7,0,0,21.0983181626379,0,0
2020-09-14,"GM0233","38",2957575560000,"Ermelo",27008,14,0,0,51.8364928909953,0,0
2020-09-14,"GM0243","38",2667692169000,"Harderwijk",48414,31,0,0,64.0310653943074,0,0
2020-09-14,"GM0244","38",717979729000,"Hattem",12209,7,2,0,57.3347530510279,16.3813580145794,0
2020-09-14,"GM0246","38",1827711704000,"Heerde",18589,14,0,0,75.3133573618807,0,0
2020-09-14,"GM0252","38",2515063076666.67,"Heumen",16454,10,0,0,60.7754953202869,0,0
2020-09-14,"GM0262","38",184452031750,"Lochem",33729,8,0,0,23.7184618577485,0,0
2020-09-14,"GM0263","38",1740256765000,"Maasdriel",25030,3,0,0,11.9856172592889,0,0
2020-09-14,"GM0267","38",2756163456333.33,"Nijkerk",43171,9,0,0,20.8473280674527,0,0
2020-09-14,"GM0268","38",5.688217e+12,"Nijmegen",177659,241,3,0,135.653133249652,1.68862821472596,0
2020-09-14,"GM0269","38",698654352500,"Oldebroek",23646,7,0,0,29.603315571344,0,0
2020-09-14,"GM0273","38",1342294726500,"Putten",24112,17,0,0,70.5043132050431,0,0
2020-09-14,"GM0274","38",1499730207000,"Renkum",31419,13,0,0,41.3762373086349,0,0
2020-09-14,"GM0275","38",259160116000,"Rheden",43761,11,0,0,25.1365370992436,0,0
2020-09-14,"GM0277","38",23005584000,"Rozendaal",1704,0,0,0,0,0,0
2020-09-14,"GM0279","38",666211527000,"Scherpenzeel",9880,2,0,0,20.2429149797571,0,0
2020-09-14,"GM0281","38",2673392691500,"Tiel",42159,8,0,0,18.9757821580208,0,0
2020-09-14,"GM0285","38",665754690000,"Voorst",24552,4,0,0,16.2919517758227,0,0
2020-09-14,"GM0289","38",626874665333.333,"Wageningen",39664,40,0,0,100.847115772489,0,0
2020-09-14,"GM0293","38",201298860000,"Westervoort",14971,2,0,0,13.3591610446864,0,0
2020-09-14,"GM0294","38",218421522900,"Winterswijk",28854,4,0,0,13.8628959589658,0,0
2020-09-14,"GM0296","38",3772882996666.67,"Wijchen",41110,29,0,0,70.5424470931647,0,0
2020-09-14,"GM0297","38",4599364455000,"Zaltbommel",28881,9,0,0,31.1623558741041,0,0
2020-09-14,"GM0299","38",300793827000,"Zevenaar",43750,18,0,0,41.1428571428571,0,0
2020-09-14,"GM0301","38",338129664666.667,"Zutphen",47934,6,0,0,12.5172111653524,0,0
2020-09-14,"GM0302","38",990700583333.333,"Nunspeet",27851,11,0,0,39.4958888370256,0,0
2020-09-14,"GM0303","38",3761510764000,"Dronten",41555,8,0,0,19.2515942726507,0,0
2020-09-14,"GM0307","38",1630321621500,"Amersfoort",157276,88,3,0,55.9525928940207,1.90747475775071,0
2020-09-14,"GM0308","38",1785851928000,"Baarn",24868,12,0,0,48.2547852662056,0,0
2020-09-14,"GM0310","38",NA,"De Bilt",43137,17,0,0,39.4093237823678,0,0
2020-09-14,"GM0312","38",5883775170000,"Bunnik",15191,9,0,0,59.245605950892,0,0
2020-09-14,"GM0313","38",451951160000,"Bunschoten",21866,2,0,0,9.14662032379036,0,0
2020-09-14,"GM0317","38",1723360000,"Eemnes",9247,0,0,0,0,0,0
2020-09-14,"GM0321","38",188543550000,"Houten",50146,22,0,0,43.8718940693176,0,0
2020-09-14,"GM0327","38",210885770666.667,"Leusden",30401,14,0,0,46.0511167395809,0,0
2020-09-14,"GM0331","38",4128116064000,"Lopik",14467,20,0,0,138.245662542338,0,0
2020-09-14,"GM0335","38",12048513617500,"Montfoort",13917,5,0,0,35.927283178846,0,0
2020-09-14,"GM0339","38",277628016000,"Renswoude",5444,0,0,0,0,0,0
2020-09-14,"GM0340","38",1776537051000,"Rhenen",20119,9,0,0,44.7338336895472,0,0
2020-09-14,"GM0342","38",1685480678000,"Soest",46606,24,0,0,51.4955155988499,0,0
2020-09-14,"GM0344","38",2425519777000,"Utrecht",357597,403,5,0,112.696694882787,1.39822202087825,0
2020-09-14,"GM0345","38",3342577372000,"Veenendaal",66493,26,0,0,39.1018603462019,0,0
2020-09-14,"GM0351","38",895683787000,"Woudenberg",13362,7,0,0,52.3873671606047,0,0
2020-09-14,"GM0352","38",2.57825e+12,"Wijk bij Duurstede",23914,11,0,0,45.9981600735971,0,0
2020-09-14,"GM0353","38",1664942730000,"IJsselstein",34109,6,0,0,17.5906652203231,0,0
2020-09-14,"GM0355","38",14705898333.3333,"Zeist",64905,36,0,0,55.4656806101225,0,0
2020-09-14,"GM0356","38",3201474921000,"Nieuwegein",63462,37,0,0,58.3026062840755,0,0
2020-09-14,"GM0358","38",1118184444000,"Aalsmeer",31859,13,0,0,40.8047961329609,0,0
2020-09-14,"GM0361","38",2383494769600,"Alkmaar",109436,45,1,0,41.1199239738295,0.913776088307321,0
2020-09-14,"GM0362","38",NA,"Amstelveen",91675,134,0,1,146.168530133624,0,1.09080992637033
2020-09-14,"GM0363","38",NA,"Amsterdam",872757,1881,21,2,215.523908716859,2.40616803990114,0.229158860942966
2020-09-14,"GM0370","38",864444328000,"Beemster",10022,3,0,0,29.9341448812612,0,0
2020-09-14,"GM0373","38",981607795333.333,"Bergen (NH,)",29839,15,0,0,50.269781158886,0,0
2020-09-14,"GM0375","38",1.934892e+12,"Beverwijk",41626,23,0,0,55.2539278335656,0,0
2020-09-14,"GM0376","38",NA,"Blaricum",11540,4,0,0,34.6620450606586,0,0
2020-09-14,"GM0377","38",397240067666.667,"Bloemendaal",23571,15,0,0,63.6375206821942,0,0
2020-09-14,"GM0383","38",1290529022666.67,"Castricum",35986,5,0,0,13.8942922247541,0,0
2020-09-14,"GM0384","38",12668460000,"Diemen",30780,42,0,0,136.4522417154,0,0
2020-09-14,"GM0385","38",3301165050000,"Edam-Volendam",36197,33,0,0,91.1677763350554,0,0
2020-09-14,"GM0388","38",716008057000,"Enkhuizen",18591,8,0,0,43.031574417729,0,0
2020-09-14,"GM0392","38",2743291184666.67,"Haarlem",162902,130,1,2,79.8025806926864,0.613866005328357,1.22773201065671
2020-09-14,"GM0394","38",4907828927000,"Haarlemmermeer",156002,141,4,0,90.383456622351,2.56406969141421,0
2020-09-14,"GM0396","38",1811542635000,"Heemskerk",39182,12,0,0,30.6263079985708,0,0
2020-09-14,"GM0397","38",4.87415e+12,"Heemstede",27234,13,0,0,47.7344495850775,0,0
2020-09-14,"GM0398","38",1452666313000,"Heerhugowaard",57587,19,0,0,32.993557573758,0,0
2020-09-14,"GM0399","38",5320163182000,"Heiloo",23968,8,0,0,33.3778371161549,0,0
2020-09-14,"GM0400","38",2942452536000,"Den Helder",56296,8,1,0,14.2106011084269,1.77632513855336,0
2020-09-14,"GM0402","38",2699574342000,"Hilversum",90831,75,0,0,82.5709284275192,0,0
2020-09-14,"GM0405","38",2827437795000,"Hoorn",73261,30,0,0,40.9494819890528,0,0
2020-09-14,"GM0406","38",NA,"Huizen",41273,25,0,0,60.5722869672667,0,0
2020-09-14,"GM0415","38",1462299821000,"Landsmeer",11491,8,0,0,69.6197023757723,0,0
2020-09-14,"GM0416","38",704841275000,"Langedijk",28163,10,0,0,35.5075808685154,0,0
2020-09-14,"GM0417","38",NA,"Laren",11280,3,0,0,26.5957446808511,0,0
2020-09-14,"GM0420","38",1731676188000,"Medemblik",45101,5,0,0,11.0862286867253,0,0
2020-09-14,"GM0431","38",1283945800500,"Oostzaan",9735,4,0,0,41.0888546481767,0,0
2020-09-14,"GM0432","38",2881630000,"Opmeer",11836,2,0,0,16.8976005407232,0,0
2020-09-14,"GM0437","38",NA,"Ouder-Amstel",14026,22,0,0,156.851561385997,0,0
2020-09-14,"GM0439","38",6988782346000,"Purmerend",81249,36,1,0,44.3082376398479,1.23078437888466,0
2020-09-14,"GM0441","38",125517202666.667,"Schagen",46483,17,0,0,36.572510380139,0,0
2020-09-14,"GM0448","38",1.36413e+13,"Texel",13575,9,0,0,66.2983425414365,0,0
2020-09-14,"GM0450","38",315759206500,"Uitgeest",13666,7,0,0,51.2220108297966,0,0
2020-09-14,"GM0451","38",3546430812000,"Uithoorn",29478,23,0,0,78.0242893004953,0,0
2020-09-14,"GM0453","38",11651319270000,"Velsen",68648,43,0,1,62.6383871343666,0,1.45670667754341
2020-09-14,"GM0457","38",14796761280000,"Weesp",19738,40,0,0,202.654777586382,0,0
2020-09-14,"GM0473","38",674280067000,"Zandvoort",17116,6,0,1,35.0549193736854,0,5.84248656228091
2020-09-14,"GM0479","38",8114381395000,"Zaanstad",156794,119,3,1,75.8957613173973,1.91333852060666,0.637779506868885
2020-09-14,"GM0482","38",NA,"Alblasserdam",20165,18,0,1,89.2635755021076,0,4.95908752789487
2020-09-14,"GM0484","38",4501595630000,"Alphen aan den Rijn",111897,93,1,0,83.1121477787608,0.893679008373772,0
2020-09-14,"GM0489","38",5094818845428.57,"Barendrecht",48714,64,0,0,131.379069671963,0,0
2020-09-14,"GM0498","38",762268944000,"Drechterland",19719,5,0,0,25.3562553882043,0,0
2020-09-14,"GM0501","38",1271049253333.33,"Brielle",17271,11,0,0,63.6905795842742,0,0
2020-09-14,"GM0502","38",1356350827500,"Capelle aan den IJssel",67122,72,1,0,107.267363904532,1.48982449867406,0
2020-09-14,"GM0503","38",1720427120000,"Delft",103595,158,0,0,152.517013369371,0,0
2020-09-14,"GM0505","38",9056467625333.33,"Dordrecht",119284,65,2,1,54.491801079776,1.67667080245465,0.838335401227323
2020-09-14,"GM0512","38",NA,"Gorinchem",37022,32,0,0,86.4350926476149,0,0
2020-09-14,"GM0513","38",7385624527500,"Gouda",73427,50,0,1,68.0948424966293,0,1.36189684993259
2020-09-14,"GM0518","38",22248577870000,"'s-Gravenhage",545838,932,8,3,170.746631784522,1.46563632433066,0.549613621623998
2020-09-14,"GM0523","38",NA,"Hardinxveld-Giessendam",18295,7,0,0,38.2618201694452,0,0
2020-09-14,"GM0530","38",7681310240000,"Hellevoetsluis",40142,36,0,0,89.6816302127447,0,0
2020-09-14,"GM0531","38",4438005890000,"Hendrik-Ido-Ambacht",31202,25,0,0,80.1230690340363,0,0
2020-09-14,"GM0532","38",835457810000,"Stede Broec",21726,8,0,0,36.8222406333425,0,0
2020-09-14,"GM0534","38",1716540254000,"Hillegom",22209,10,0,0,45.0267909406097,0,0
2020-09-14,"GM0537","38",1521329878666.67,"Katwijk",65753,24,0,0,36.5002357306891,0,0
2020-09-14,"GM0542","38",9399291312000,"Krimpen aan den IJssel",29526,13,0,0,44.0289913974124,0,0
2020-09-14,"GM0546","38",3598184501333.33,"Leiden",125099,168,2,0,134.293639437565,1.59873380282816,0
2020-09-14,"GM0547","38",3724957440000,"Leiderdorp",27056,7,0,0,25.8722649319929,0,0
2020-09-14,"GM0553","38",4304559032000,"Lisse",22955,7,0,0,30.4944456545415,0,0
2020-09-14,"GM0556","38",3327470250000,"Maassluis",33213,18,1,0,54.1956462830819,3.010869237949,0
2020-09-14,"GM0569","38",705611278400,"Nieuwkoop",28811,8,0,0,27.7671722605949,0,0
2020-09-14,"GM0575","38",2040447449000,"Noordwijk",43508,34,1,0,78.1465477613312,2.29842787533327,0
2020-09-14,"GM0579","38",958091224000,"Oegstgeest",24840,18,0,0,72.463768115942,0,0
2020-09-14,"GM0589","38",5241257360000,"Oudewater",10230,5,0,0,48.8758553274682,0,0
2020-09-14,"GM0590","38",NA,"Papendrecht",32136,14,0,0,43.5648493900921,0,0
2020-09-14,"GM0597","38",1527741440500,"Ridderkerk",46189,22,1,1,47.6303881876637,2.16501764489381,2.16501764489381
2020-09-14,"GM0599","38",5609036035727.27,"Rotterdam",651168,928,20,2,142.513145609121,3.07140400019657,0.307140400019657
2020-09-14,"GM0603","38",916915740000,"Rijswijk",54450,63,2,0,115.702479338843,3.67309458218549,0
2020-09-14,"GM0606","38",3926844950000,"Schiedam",78730,104,2,0,132.097040518227,2.54032770227359,0
2020-09-14,"GM0610","38",NA,"Sliedrecht",25220,11,0,0,43.6161776367962,0,0
2020-09-14,"GM0613","38",3215132778000,"Albrandswaard",25590,15,0,0,58.6166471277843,0,0
2020-09-14,"GM0614","38",2519779544000,"Westvoorne",14731,10,0,0,67.884054035707,0,0
2020-09-14,"GM0622","38",7318399400000,"Vlaardingen",73397,73,1,0,99.4591059580092,1.3624535062741,0
