"date","region_municipality_code","weeknumber","RNA_value","municipality_name","Security_region_name","sum_population","Total_reported","Hospital_admission","Deceased","population","reported_norm","hospital_norm","deceased_norm"
2021-01-25,"VR11","04",28700889675000,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,824,13,12,2374274,0.505067401305999,0.00796829637982765,0.00735535050445629
2021-01-25,"VR12","04",13667018458769.2,"Kennemerland","Kennemerland",264524507,806,10,10,3849629,0.304697666443435,0.0037803680700178,0.0037803680700178
2021-01-25,"VR13","04",41459244046142.9,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,1410,44,24,13603324,0.150843650564748,0.0047071777481198,0.00256755149897444
2021-01-25,"VR14","04",24169922753466.7,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,361,7,4,1799525,0.291945833130312,0.00566099953438279,0.00323485687679016
2021-01-25,"VR15","04",13670060934285.7,"Haaglanden","Haaglanden",537291911,1544,38,26,7819217,0.287367065907679,0.00707250550809055,0.00483908271606196
2021-01-25,"VR16","04",17846342232963,"Hollands-Midden","Hollands-Midden",389061660,1235,32,22,5662020,0.317430404219218,0.00822491735628743,0.00565463068244761
2021-01-25,"VR17","04",23546468536250,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,1867,44,58,9264038,0.293289796204184,0.00691202519174296,0.00911130593457026
2021-01-25,"VR18","04",26451354602812.5,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,852,19,17,3215597,0.385594600292524,0.00859894061685207,0.0076937889729729
2021-01-25,"VR19","04",29381223688846.2,"Zeeland","Zeeland",184457728,717,37,7,2684416,0.388706945365824,0.0200587963438431,0.00379490741640274
2021-01-25,"VR20","04",11323324266884.6,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,1934,25,20,7833609,0.359291996135244,0.00464441566875962,0.0037155325350077
2021-01-25,"VR21","04",14867624705600,"Brabant-Noord","Brabant-Noord",312114647,1260,8,12,4542209,0.403697811721088,0.00256316070934024,0.00384474106401037
2021-01-25,"VR22","04",24732692456700,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,2070,26,23,5464277,0.551303312858044,0.00692458267357929,0.00612559236508937
2021-01-25,"VR23","04",19597276557500,"Limburg-Noord","Limburg-Noord",250128177,1446,9,13,3640119,0.578103601658601,0.00359815519704523,0.00519733528462089
2021-01-25,"VR24","04",35507483254000,"Limburg-Zuid","Limburg-Zuid",287245504,1143,21,21,4180288,0.397917455306803,0.00731081938883889,0.00731081938883889
2021-01-25,"VR25","04",36469607313846.2,"Flevoland","Flevoland",203473101,634,9,5,2961147,0.311589097961406,0.00442318908778021,0.002457327270989
2021-02-01,"VR01","05",11929002803918.9,"Groningen","Groningen",281643297,768,13,13,4098759,0.272685346386923,0.00461576758207031,0.00461576758207031
2021-02-01,"VR02","05",9217864509586.21,"Fryslân","Fryslân",312629317,1287,12,35,4549699,0.411669645172785,0.00383841161000265,0.0111953671958411
2021-02-01,"VR03","05",7480002802611.11,"Drenthe","Drenthe",237461042,806,14,14,3455774,0.339424098037943,0.00589570393614292,0.00589570393614292
2021-02-01,"VR04","05",12480660852584.9,"IJsselland","IJsselland",255575502,583,5,6,3719394,0.228112630294276,0.00195636904197492,0.00234764285036991
2021-02-01,"VR05","05",25004039753717.9,"Twente","Twente",303541784,1010,15,24,4417448,0.332738375155626,0.00494165903696474,0.00790665445914359
2021-02-01,"VR06","05",22260630963760.9,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,1005,4,21,5794117,0.252424651172554,0.00100467522854748,0.00527454494987425
2021-02-01,"VR07","05",9380069132513.51,"Gelderland-Midden","Gelderland-Midden",335076625,897,18,16,4876375,0.267699962657795,0.00537190560517315,0.00477502720459835
2021-02-01,"VR08","05",29965773490645.2,"Gelderland-Zuid","Gelderland-Zuid",270127676,1028,10,13,3931172,0.380560783412656,0.00370195314603751,0.00481253908984876
2021-02-01,"VR09","05",20267679113111.1,"Utrecht","Utrecht",651675154,1871,45,20,9483838,0.287106235141197,0.00690528090932864,0.00306901373747939
2021-02-01,"VR10","05",15704160019500,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,1472,18,20,4639236,0.461757871814183,0.00564649571511908,0.00627388412791009
2021-02-01,"VR11","05",13819377621176.5,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,764,12,6,2374274,0.468290648783717,0.00735535050445629,0.00367767525222815
2021-02-01,"VR12","05",9581642528600,"Kennemerland","Kennemerland",264524507,719,9,5,3849629,0.27180846423428,0.00340233126301602,0.0018901840350089
2021-02-01,"VR13","05",13716660485846.2,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,1318,30,20,13603324,0.141001369818679,0.00320943937371805,0.00213962624914536
2021-02-01,"VR14","05",11707028147000,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,401,2,0,1799525,0.324294401898214,0.00161742843839508,0
2021-02-01,"VR15","05",8078569277000,"Haaglanden","Haaglanden",537291911,1275,43,22,7819217,0.237301171653038,0.00800309833810247,0.00409460845205243
2021-02-01,"VR16","05",29919391133478.3,"Hollands-Midden","Hollands-Midden",389061660,1236,32,18,5662020,0.317687432886602,0.00822491735628743,0.00462651601291168
2021-02-01,"VR17","05",27044849842743.6,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,1800,45,34,9264038,0.282764666934939,0.00706911667337348,0.00534111037543774
2021-02-01,"VR18","05",27775273381620.7,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,833,25,18,3215597,0.376995659675672,0.0113143955484896,0.00814636479491248
2021-02-01,"VR19","05",15496509916742.9,"Zeeland","Zeeland",184457728,512,22,2,2684416,0.277570371028315,0.0119268518801229,0.00108425926182936
2021-02-01,"VR20","05",19493671803615.4,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,1781,13,15,7833609,0.330868172242435,0.002415096147755,0.00278664940125577
2021-02-01,"VR21","05",19498134322277.8,"Brabant-Noord","Brabant-Noord",312114647,1279,9,20,4542209,0.409785318405772,0.00288355579800777,0.00640790177335061
2021-02-01,"VR22","05",25456683896578.9,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,1583,25,27,5464277,0.421600552779847,0.00665825257074932,0.00719091277640927
2021-02-01,"VR23","05",17912043748750,"Limburg-Noord","Limburg-Noord",250128177,1387,13,16,3640119,0.55451569536686,0.00519733528462089,0.00639672035030264
2021-02-01,"VR24","05",20990122632631.6,"Limburg-Zuid","Limburg-Zuid",287245504,1050,20,19,4180288,0.365540969441945,0.00696268513222752,0.00661455087561614
2021-02-01,"VR25","05",19295305822857.1,"Flevoland","Flevoland",203473101,550,5,3,2961147,0.27030599980879,0.002457327270989,0.0014743963625934
2021-02-08,"VR01","06",16669142011368.4,"Groningen","Groningen",281643297,862,8,10,4098759,0.306060896595739,0.00284047235819711,0.00355059044774639
2021-02-08,"VR02","06",24436741271740.7,"Fryslân","Fryslân",312629317,1127,23,35,4549699,0.360490823706083,0.00735695558583842,0.0111953671958411
2021-02-08,"VR03","06",14333381356090.9,"Drenthe","Drenthe",237461042,750,12,14,3455774,0.315841282293371,0.00505346051669393,0.00589570393614292
2021-02-08,"VR04","06",9407355430122.5,"IJsselland","IJsselland",255575502,436,4,5,3719394,0.170595380460213,0.00156509523357994,0.00195636904197492
2021-02-08,"VR05","06",20787091294078.9,"Twente","Twente",303541784,889,19,14,4417448,0.29287565892411,0.00625943478015534,0.00461221510116709
2021-02-08,"VR06","06",13190856075241.3,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,684,10,10,5794117,0.171799464081619,0.00251168807136869,0.00251168807136869
2021-02-08,"VR07","06",7642267211233.33,"Gelderland-Midden","Gelderland-Midden",335076625,663,6,19,4876375,0.197865189790544,0.00179063520172438,0.00567034480546054
2021-02-08,"VR08","06",24653193427500,"Gelderland-Zuid","Gelderland-Zuid",270127676,747,7,14,3931172,0.276535900009002,0.00259136720222625,0.00518273440445251
2021-02-08,"VR09","06",58247530100483.3,"Utrecht","Utrecht",651675154,1690,35,38,9483838,0.259331660817009,0.00537077404058894,0.00583112610121085
2021-02-08,"VR10","06",23488912568148.1,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,1497,20,21,4639236,0.46960022697407,0.00627388412791009,0.0065875783343056
2021-02-08,"VR11","06",13977652421428.6,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,614,10,18,2374274,0.376348767478014,0.00612945875371358,0.0110330257566844
2021-02-08,"VR12","06",11187493793125,"Kennemerland","Kennemerland",264524507,713,9,9,3849629,0.269540243392269,0.00340233126301602,0.00340233126301602
2021-02-08,"VR13","06",15909855765333.3,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,1249,24,13,13603324,0.133619659259128,0.00256755149897444,0.00139075706194449
2021-02-08,"VR14","06",11903136573750,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,411,4,3,1799525,0.332381544090189,0.00323485687679016,0.00242614265759262
2021-02-08,"VR15","06",17949033619400,"Haaglanden","Haaglanden",537291911,1269,41,19,7819217,0.236184460257024,0.0076308612060977,0.00353625275404528
2021-02-08,"VR16","06",21261579870930.2,"Hollands-Midden","Hollands-Midden",389061660,1182,15,24,5662020,0.303807884847867,0.00385543001075973,0.00616868801721557
2021-02-08,"VR17","06",15626270506347.8,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,1469,54,32,9264038,0.230767386515236,0.00848294000804817,0.0050269274121767
2021-02-08,"VR18","06",24802017803076.9,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,728,25,13,3215597,0.329475198372016,0.0113143955484896,0.00588348568521457
2021-02-08,"VR19","06",14055147396250,"Zeeland","Zeeland",184457728,464,29,6,2684416,0.25154814874441,0.0157217592965256,0.00325277778548807
2021-02-08,"VR20","06",12037612327461.5,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,1288,15,9,7833609,0.239280295254496,0.00278664940125577,0.00167198964075346
2021-02-08,"VR21","06",14340342555161.3,"Brabant-Noord","Brabant-Noord",312114647,994,14,17,4542209,0.318472718135525,0.00448553124134543,0.00544671650734802
2021-02-08,"VR22","06",14087111648347.8,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,1399,20,22,5464277,0.372595813859132,0.00532660205659946,0.0058592622622594
2021-02-08,"VR23","06",12811150855454.5,"Limburg-Noord","Limburg-Noord",250128177,960,10,12,3640119,0.383803221018158,0.00399795021893915,0.00479754026272698
2021-02-08,"VR24","06",17251622979500,"Limburg-Zuid","Limburg-Zuid",287245504,889,16,34,4180288,0.309491354127513,0.00557014810578201,0.0118365647247868
2021-02-08,"VR25","06",24081147730857.1,"Flevoland","Flevoland",203473101,450,9,3,2961147,0.22115945438901,0.00442318908778021,0.0014743963625934
2021-02-15,"VR01","07",20536653280627.9,"Groningen","Groningen",281643297,993,14,11,4098759,0.352573631461217,0.00497082662684495,0.00390564949252103
2021-02-15,"VR02","07",50558867475034.5,"Fryslân","Fryslân",312629317,1247,18,39,4549699,0.398874939806109,0.00575761741500398,0.0124748377325086
2021-02-15,"VR03","07",28750226660939.4,"Drenthe","Drenthe",237461042,894,13,5,3455774,0.376482808493698,0.00547458222641843,0.00210560854862247
2021-02-15,"VR04","07",18241982292829.8,"IJsselland","IJsselland",255575502,569,5,2,3719394,0.222634796976746,0.00195636904197492,0.000782547616789969
2021-02-15,"VR05","07",33041275938128.2,"Twente","Twente",303541784,826,25,18,4417448,0.272120690968858,0.00823609839494124,0.00592999084435769
2021-02-15,"VR06","07",15899953347500,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,894,9,15,5794117,0.224544913580361,0.00226051926423182,0.00376753210705304
2021-02-15,"VR07","07",9593925959514.29,"Gelderland-Midden","Gelderland-Midden",335076625,643,9,12,4876375,0.191896405784796,0.00268595280258657,0.00358127040344876
2021-02-15,"VR08","07",32128866219846.2,"Gelderland-Zuid","Gelderland-Zuid",270127676,981,5,12,3931172,0.363161603626279,0.00185097657301875,0.00444234377524501
2021-02-15,"VR09","07",24090963035983.6,"Utrecht","Utrecht",651675154,1824,37,37,9483838,0.279894052858121,0.00567767541433688,0.00567767541433688
2021-02-15,"VR10","07",24620436931578.9,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,1841,19,30,4639236,0.577511033974124,0.00596018992151459,0.00941082619186514
2021-02-15,"VR11","07",26741775386500,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,833,16,6,2374274,0.510583914184341,0.00980713400594172,0.00367767525222815
2021-02-15,"VR12","07",25218697901000,"Kennemerland","Kennemerland",264524507,931,9,14,3849629,0.351952267318657,0.00340233126301602,0.00529251529802492
2021-02-15,"VR13","07",26591066418571.4,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,1505,25,23,13603324,0.161006875248189,0.0026745328114317,0.00246057018651717
2021-02-15,"VR14","07",37965356457142.9,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,429,4,2,1799525,0.346938400035745,0.00323485687679016,0.00161742843839508
2021-02-15,"VR15","07",16569044293142.9,"Haaglanden","Haaglanden",537291911,1269,50,21,7819217,0.236184460257024,0.00930592830011915,0.00390848988605004
2021-02-15,"VR16","07",26000064699953.5,"Hollands-Midden","Hollands-Midden",389061660,1273,17,20,5662020,0.327197493579809,0.0043694873455277,0.00514057334767964
2021-02-15,"VR17","07",73173114843437.5,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,1870,75,33,9264038,0.293761070649076,0.0117818611222891,0.00518401889380722
2021-02-15,"VR18","07",28188033132173.9,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,874,14,11,3215597,0.395551268375195,0.00633606150715415,0.00497833404133541
2021-02-15,"VR19","07",31805317991071.4,"Zeeland","Zeeland",184457728,574,6,4,2684416,0.311182408145025,0.00325277778548807,0.00216851852365871
2021-02-15,"VR20","07",25028594693133.3,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,1553,19,20,7833609,0.288511101343348,0.00352975590825731,0.0037155325350077
2021-02-15,"VR21","07",18227665422478.3,"Brabant-Noord","Brabant-Noord",312114647,1299,8,9,4542209,0.416193220179122,0.00256316070934024,0.00288355579800777
2021-02-15,"VR22","07",29433389338600,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,1682,26,30,5464277,0.447967232960014,0.00692458267357929,0.00798990308489918
2021-02-15,"VR23","07",27334487614444.4,"Limburg-Noord","Limburg-Noord",250128177,1025,4,7,3640119,0.409789897441263,0.00159918008757566,0.0027985651532574
2021-02-15,"VR24","07",34515704647000,"Limburg-Zuid","Limburg-Zuid",287245504,897,14,19,4180288,0.312276428180404,0.00487387959255926,0.00661455087561614
2021-02-15,"VR25","07",23432284465882.4,"Flevoland","Flevoland",203473101,452,10,6,2961147,0.222142385297406,0.00491465454197801,0.0029487927251868
2021-02-22,"VR01","08",15308270635354.2,"Groningen","Groningen",281643297,1312,7,10,4098759,0.465837466744327,0.00248541331342247,0.00355059044774639
2021-02-22,"VR02","08",22405895057142.9,"Fryslân","Fryslân",312629317,1278,16,21,4549699,0.408790836465283,0.0051178821466702,0.00671722031750464
2021-02-22,"VR03","08",13645688939178.6,"Drenthe","Drenthe",237461042,846,14,13,3455774,0.356268966426922,0.00589570393614292,0.00547458222641843
2021-02-22,"VR04","08",13341709103925.9,"IJsselland","IJsselland",255575502,719,7,8,3719394,0.281325868235994,0.00273891665876489,0.00313019046715988
2021-02-22,"VR05","08",14208208189437.5,"Twente","Twente",303541784,863,8,11,4417448,0.284310116593372,0.0026355514863812,0.00362388329377415
2021-02-22,"VR06","08",9533765953858.82,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,990,7,7,5794117,0.248657119065501,0.00175818164995808,0.00175818164995808
2021-02-22,"VR07","08",7111456151290.48,"Gelderland-Midden","Gelderland-Midden",335076625,686,8,10,4876375,0.204729291397154,0.00238751360229918,0.00298439200287397
2021-02-22,"VR08","08",14804207858212.1,"Gelderland-Zuid","Gelderland-Zuid",270127676,1098,6,15,3931172,0.406474455434918,0.0022211718876225,0.00555292971905626
2021-02-22,"VR09","08",28483398122241.9,"Utrecht","Utrecht",651675154,2378,44,22,9483838,0.3649057333863,0.00675183022245467,0.00337591511122733
2021-02-22,"VR10","08",29071188235333.3,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,2368,16,9,4639236,0.742827880744555,0.00501910730232807,0.00282324785755954
2021-02-22,"VR11","08",12947838843666.7,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,953,11,6,2374274,0.584137419228904,0.00674240462908494,0.00367767525222815
2021-02-22,"VR12","08",8732950389736.84,"Kennemerland","Kennemerland",264524507,1269,14,19,3849629,0.479728708085259,0.00529251529802492,0.00718269933303382
2021-02-22,"VR13","08",12195391859062.5,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,1714,25,18,13603324,0.183365969551758,0.0026745328114317,0.00192566362423083
2021-02-22,"VR14","08",9595719081818.18,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,457,6,4,1799525,0.369582398173276,0.00485228531518525,0.00323485687679016
2021-02-22,"VR15","08",15684260032000,"Haaglanden","Haaglanden",537291911,1493,27,13,7819217,0.277875019041558,0.00502520128206434,0.00241954135803098
2021-02-22,"VR16","08",13184111601227.3,"Hollands-Midden","Hollands-Midden",389061660,1446,24,17,5662020,0.371663453037238,0.00616868801721557,0.0043694873455277
2021-02-22,"VR17","08",21265687801342.1,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,2331,80,36,9264038,0.366180243680746,0.0125673185304417,0.00565529333869878
2021-02-22,"VR18","08",13008797571857.1,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,1076,24,26,3215597,0.486971584406991,0.01086181972655,0.0117669713704291
2021-02-22,"VR19","08",18058786169034.5,"Zeeland","Zeeland",184457728,641,5,8,2684416,0.347505093416308,0.00271064815457339,0.00433703704731742
2021-02-22,"VR20","08",13553792773350.9,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,2133,18,9,7833609,0.396261544858571,0.00334397928150693,0.00167198964075346
2021-02-22,"VR21","08",10248390268947.4,"Brabant-Noord","Brabant-Noord",312114647,1567,8,8,4542209,0.50205910394202,0.00256316070934024,0.00256316070934024
2021-02-22,"VR22","08",11058080440888.9,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,1747,19,20,5464277,0.465278689643962,0.00506027195376948,0.00532660205659946
2021-02-22,"VR23","08",11389962916437.5,"Limburg-Noord","Limburg-Noord",250128177,1180,8,14,3640119,0.47175812583482,0.00319836017515132,0.00559713030651481
2021-02-22,"VR24","08",19185943666850,"Limburg-Zuid","Limburg-Zuid",287245504,769,13,15,4180288,0.267715243334148,0.00452574533594789,0.00522201384917064
2021-02-22,"VR25","08",15625883710933.3,"Flevoland","Flevoland",203473101,534,10,5,2961147,0.262442552541626,0.00491465454197801,0.002457327270989
2021-03-01,"VR01","09",9727679216945.95,"Groningen","Groningen",281643297,960,16,8,4098759,0.340856682983654,0.00568094471639423,0.00284047235819711
2021-03-01,"VR02","09",12153245238444.4,"Fryslân","Fryslân",312629317,1054,10,21,4549699,0.3371404864119,0.00319867634166888,0.00671722031750464
2021-03-01,"VR03","09",14651806188096.8,"Drenthe","Drenthe",237461042,857,17,18,3455774,0.360901305233892,0.00715906906531641,0.0075801907750409
2021-03-01,"VR04","09",12209515265047.6,"IJsselland","IJsselland",255575502,924,7,0,3719394,0.361536998956966,0.00273891665876489,0
2021-03-01,"VR05","09",11167471889625,"Twente","Twente",303541784,722,7,0,4417448,0.237858521645903,0.00230610755058355,0
2021-03-01,"VR06","09",11301325668787.2,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,1112,15,6,5794117,0.279299713536199,0.00376753210705304,0.00150701284282122
2021-03-01,"VR07","09",5279359995468.75,"Gelderland-Midden","Gelderland-Midden",335076625,761,3,11,4876375,0.227112231418709,0.000895317600862191,0.00328283120316137
2021-03-01,"VR08","09",14989335544692.3,"Gelderland-Zuid","Gelderland-Zuid",270127676,1038,9,10,3931172,0.384262736558693,0.00333175783143376,0.00370195314603751
2021-03-01,"VR09","09",18175832624360.7,"Utrecht","Utrecht",651675154,2106,35,25,9483838,0.32316714655658,0.00537077404058894,0.00383626717184924
2021-03-01,"VR10","09",16000678992111.1,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,2456,27,15,4639236,0.770432970907359,0.00846974357267863,0.00470541309593257
2021-03-01,"VR11","09",16132183632583.3,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,938,11,5,2374274,0.574943231098334,0.00674240462908494,0.00306472937685679
2021-03-01,"VR12","09",11928060419653.8,"Kennemerland","Kennemerland",264524507,1180,7,4,3849629,0.4460834322621,0.00264625764901246,0.00151214722800712
2021-03-01,"VR13","09",21178137366684.2,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,1811,27,2,13603324,0.193743156860113,0.00288849543634624,0.000213962624914536
2021-03-01,"VR14","09",15404478356562.5,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,501,7,5,1799525,0.405165823817968,0.00566099953438279,0.00404357109598771
2021-03-01,"VR15","09",12733917291333.3,"Haaglanden","Haaglanden",537291911,1629,34,12,7819217,0.303187144017882,0.00632803124408102,0.0022334227920286
2021-03-01,"VR16","09",21915006511339.3,"Hollands-Midden","Hollands-Midden",389061660,1488,18,14,5662020,0.382458657067366,0.00462651601291168,0.00359840134337575
2021-03-01,"VR17","09",20466373281976.2,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,2559,59,29,9264038,0.401997101492505,0.00926839741620078,0.00455565296728513
2021-03-01,"VR18","09",13172030789888.9,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,1177,39,17,3215597,0.532681742422888,0.0176504570556437,0.0076937889729729
2021-03-01,"VR19","09",13071099446303,"Zeeland","Zeeland",184457728,664,16,6,2684416,0.359974074927346,0.00867407409463484,0.00325277778548807
2021-03-01,"VR20","09",9870967086613.64,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,1791,9,7,7833609,0.332725938509939,0.00167198964075346,0.00130043638725269
2021-03-01,"VR21","09",13042462369478.3,"Brabant-Noord","Brabant-Noord",312114647,1535,8,6,4542209,0.491806461104659,0.00256316070934024,0.00192237053200518
2021-03-01,"VR22","09",16634868772500,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,1583,18,15,5464277,0.421600552779847,0.00479394185093951,0.00399495154244959
2021-03-01,"VR23","09",12597906149375,"Limburg-Noord","Limburg-Noord",250128177,1057,15,16,3640119,0.422583338141868,0.00599692532840872,0.00639672035030264
2021-03-01,"VR24","09",17203103242631.6,"Limburg-Zuid","Limburg-Zuid",287245504,677,10,10,4180288,0.235686891725901,0.00348134256611376,0.00348134256611376
2021-03-01,"VR25","09",13446343472800,"Flevoland","Flevoland",203473101,597,6,6,2961147,0.293404876156087,0.0029487927251868,0.0029487927251868
2021-03-08,"VR01","10",17075294389325,"Groningen","Groningen",281643297,979,10,6,4098759,0.347602804834372,0.00355059044774639,0.00213035426864783
2021-03-08,"VR02","10",28513590243018.9,"Fryslân","Fryslân",312629317,1388,4,9,4549699,0.44397627622364,0.00127947053666755,0.00287880870750199
2021-03-08,"VR03","10",15339744883048,"Drenthe","Drenthe",237461042,934,16,9,3455774,0.393327676882678,0.00673794735559191,0.00379009538752045
2021-03-08,"VR04","10",9767919165448.98,"IJsselland","IJsselland",255575502,1143,11,6,3719394,0.447225962995467,0.00430401189234483,0.00234764285036991
2021-03-08,"VR05","10",12936494278432.4,"Twente","Twente",303541784,971,7,4,4417448,0.319890061659518,0.00230610755058355,0.0013177757431906
2021-03-08,"VR06","10",16747224992339.6,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,1618,17,2,5794117,0.406391129947454,0.00426986972132678,0.000502337614273738
2021-03-08,"VR07","10",5896376294588.24,"Gelderland-Midden","Gelderland-Midden",335076625,1042,2,6,4876375,0.310973646699468,0.000596878400574794,0.00179063520172438
2021-03-08,"VR08","10",12064462504945.9,"Gelderland-Zuid","Gelderland-Zuid",270127676,1155,7,5,3931172,0.427575588367332,0.00259136720222625,0.00185097657301875
2021-03-08,"VR09","10",18920755159940.3,"Utrecht","Utrecht",651675154,2715,69,17,9483838,0.416618614862828,0.0105880973943039,0.00260866167685749
2021-03-08,"VR10","10",28492957891720,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,2106,20,8,4639236,0.660639998668933,0.00627388412791009,0.00250955365116404
2021-03-08,"VR11","10",14789448250900,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,1091,7,4,2374274,0.668723950030151,0.0042906211275995,0.00245178350148543
2021-03-08,"VR12","10",8525661643562.5,"Kennemerland","Kennemerland",264524507,1279,6,3,3849629,0.483509076155277,0.00226822084201068,0.00113411042100534
2021-03-08,"VR13","10",20638510486666.7,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,2050,39,16,13603324,0.2193116905374,0.00417227118583346,0.00171170099931629
2021-03-08,"VR14","10",11455129784684.2,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,485,3,3,1799525,0.392226396310807,0.00242614265759262,0.00242614265759262
2021-03-08,"VR15","10",13486914546285.7,"Haaglanden","Haaglanden",537291911,2024,55,12,7819217,0.376703977588823,0.0102365211301311,0.0022334227920286
2021-03-08,"VR16","10",18759859137291.7,"Hollands-Midden","Hollands-Midden",389061660,1796,14,6,5662020,0.461623486621632,0.00359840134337575,0.00154217200430389
2021-03-08,"VR17","10",19747281262948.7,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,3283,55,37,9264038,0.515731334193003,0.00864003148967869,0.0058123848203293
2021-03-08,"VR18","10",18573333174583.3,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,1366,23,7,3215597,0.61821857276947,0.0104092439046104,0.00316803075357708
2021-03-08,"VR19","10",14847425694137.9,"Zeeland","Zeeland",184457728,877,51,17,2684416,0.475447686312172,0.0276486111766486,0.00921620372554952
2021-03-08,"VR20","10",13748860610604.2,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,2165,13,4,7833609,0.402206396914583,0.002415096147755,0.000743106507001539
2021-03-08,"VR21","10",9884179757473.68,"Brabant-Noord","Brabant-Noord",312114647,1772,14,14,4542209,0.567740097118864,0.00448553124134543,0.00448553124134543
2021-03-08,"VR22","10",19414751403181.8,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,1790,12,19,5464277,0.476730884065651,0.00319596123395967,0.00506027195376948
2021-03-08,"VR23","10",13047657118125,"Limburg-Noord","Limburg-Noord",250128177,1304,15,9,3640119,0.521332708549665,0.00599692532840872,0.00359815519704523
2021-03-08,"VR24","10",14903490305500,"Limburg-Zuid","Limburg-Zuid",287245504,774,9,10,4180288,0.269455914617205,0.00313320830950238,0.00348134256611376
2021-03-08,"VR25","10",13867338088800,"Flevoland","Flevoland",203473101,634,13,3,2961147,0.311589097961406,0.00638905090457141,0.0014743963625934
2021-03-15,"VR01","11",7554262308000,"Groningen","Groningen",281643297,1078,8,8,4098759,0.382753650267061,0.00284047235819711,0.00284047235819711
2021-03-15,"VR02","11",10023084513428.6,"Fryslân","Fryslân",312629317,1625,11,14,4549699,0.519784905521193,0.00351854397583577,0.00447814687833643
2021-03-15,"VR03","11",12248393998000,"Drenthe","Drenthe",237461042,1226,11,2,3455774,0.51629521612223,0.00463233880696944,0.000842243419448989
2021-03-15,"VR04","11",9169950151142.86,"IJsselland","IJsselland",255575502,1247,8,6,3719394,0.487918439068546,0.00313019046715988,0.00234764285036991
2021-03-15,"VR05","11",10462778935837.8,"Twente","Twente",303541784,1008,3,4,4417448,0.332079487284031,0.000988331807392949,0.0013177757431906
