Version,Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,RNA_per_ml,RNA_flow_per_100000
1,11/15/2020,11004,Hilversum,,3.37765E+13
1,11/14/2020,1026,Hoogezand,,1.2563E+14
1,11/12/2020,11013,Horstermeer,,7.42261E+13
1,11/15/2020,11013,Horstermeer,,1.2164E+14
1,11/15/2020,11012,Huizen,,5.24077E+13
1,11/15/2020,13041,Katwijk,,1.18783E+14
1,11/15/2020,25027,Lage Zwaluwe,,5.45415E+13
1,11/15/2020,13046,Leiden Noord,,1.10383E+14
1,11/15/2020,13033,Leiden Zuid-West,,5.15572E+13
1,11/14/2020,6004,Lelystad,,6.48472E+13
1,11/15/2020,30003,Limmel,,1.79343E+13
1,11/15/2020,9030,Maasbommel,,7.81869E+13
1,11/15/2020,30018,Meijel,,2.13397E+13
1,11/15/2020,15004,Nieuwe Waterweg,,1.0707E+14
1,11/13/2020,10028,Nieuwegein,,3.36298E+13
1,11/15/2020,25016,Nieuw-Vossemeer,,1.80235E+14
1,11/13/2020,13023,Noordwijk,,1.61157E+14
1,11/14/2020,17066,Numansdorp,,1.04439E+14
1,11/14/2020,29002,Oijen,,6.16083E+13
1,11/15/2020,17040,Oostvoorne,,9.62504E+13
1,11/14/2020,17045,Oud-Beijerland,,7.44965E+13
1,11/15/2020,30023,Panheel,,4.36681E+13
1,11/14/2020,17054,Piershil,,2.7392E+13
1,11/15/2020,8024,Renkum,,1.44516E+14
1,11/15/2020,10035,Rhenen,,5.02478E+13
1,11/15/2020,17011,Ridderkerk,,1.81249E+14
1,11/12/2020,5022,Rijssen,,3.41523E+14
1,11/15/2020,17057,Rozenburg,,1.53082E+14
1,11/15/2020,1039,Scheemda,,1.24191E+13
1,11/15/2020,19001,Sint Maartensdijk,,6.05834E+13
1,11/11/2020,3027,Smilde,,8.07099E+12
1,11/13/2020,27006,Soerendonk,,1.0052E+14
1,11/15/2020,10010,Soest,,3.39629E+13
1,11/15/2020,30021,Stein,,2.72312E+13
1,11/14/2020,1010,Ter Apel,,2.34942E+14
1,11/15/2020,19003,Tholen,,1.72459E+13
1,11/14/2020,4027,Tollebeek,,4.01248E+14
1,11/15/2020,1045,Veendam,,1.6646E+13
1,11/15/2020,10021,Veenendaal,,8.87615E+13
1,11/15/2020,30017,Venlo,,2.97656E+13
1,11/15/2020,4017,Vollenhove,,4.07242E+13
1,11/10/2020,25003,Waalwijk,,4.27508E+13
1,11/15/2020,20009,Waarde,,2.59166E+12
1,11/15/2020,13048,Waddinxveen-Randenburg,,5.87397E+13
1,11/15/2020,21001,Walcheren,,1.51135E+13
1,11/15/2020,30005,Weert,,1.89732E+13
1,11/12/2020,11010,Weesp,,6.04939E+13
1,11/15/2020,20011,Willem Annapolder,,3.02694E+13
1,11/12/2020,7016,Winterswijk,,1.47654E+13
1,11/12/2020,2016,Wolvega,,2.58311E+13
1,11/12/2020,2030,Workum,,2.30723E+13
1,11/15/2020,12010,Zaandam-Oost,,1.53121E+14
1,11/14/2020,6006,Zeewolde,,4.85202E+13
1,11/12/2020,10001,Zeist,,4.1365E+13
1,11/12/2020,9032,Zetten,,3.31482E+13
1,11/15/2020,10027,Amersfoort,,5.38656E+13
1,11/15/2020,8005,Nijkerk,,1.30568E+14
1,11/15/2020,30024,Roermond,,2.59291E+13
1,11/15/2020,3027,Smilde,,1.44559E+13
1,11/15/2020,30020,Venray,,9.63717E+12
1,11/15/2020,10020,Woudenberg,,6.20111E+13
1,11/16/2020,7002,Aalten,,2.02606E+13
1,11/15/2020,28003,Aarle-Rixtel,,6.10282E+13
1,11/16/2020,3001,Beilen,,3.8567E+13
1,11/16/2020,2023,Bolsward,,1.51753E+13
1,11/15/2020,27004,Boxtel,,4.15751E+13
1,11/16/2020,2013,Burgum,,6.12496E+12
1,11/16/2020,3034,Coevorden,,2.16439E+13
1,11/16/2020,2021,Damwoude,,2.79536E+13
1,11/15/2020,10003,De Bilt,,7.69039E+13
1,11/16/2020,18009,De Verseput,,1.08716E+12
1,11/16/2020,5025,Den Ham,,1.09456E+14
1,11/16/2020,7018,Dinxperlo,,4.3235E+13
1,11/16/2020,2028,Dokkum,,1.58265E+13
1,11/16/2020,2012,Drachten,,1.13061E+13
1,11/16/2020,5002,Enschede,,4.11637E+13
1,11/16/2020,7022,Etten,,2.12578E+13
1,11/16/2020,2038,Franeker,,2.06948E+13
1,11/16/2020,2015,Gorredijk,,5.64295E+13
1,11/15/2020,9010,Groesbeek,,1.5879E+13
1,11/13/2020,27009,Haaren,,2.77836E+13
1,11/16/2020,7023,Haarlo,,1.38806E+13
1,11/13/2020,27005,Hapert,,8.55879E+13
1,11/16/2020,4024,Hardenberg,,4.14528E+13
1,11/16/2020,2031,Heerenveen,,1.34426E+13
1,11/16/2020,4018,Heino,,1.47075E+13
1,11/16/2020,5017,Hengelo,,7.8424E+13
1,11/16/2020,30015,Hoensbroek,,9.78346E+12
1,11/16/2020,4022,Holten,,2.11983E+13
1,11/15/2020,10036,Houten,,7.60779E+13
1,11/16/2020,15005,Houtrust,,5.90539E+13
1,11/16/2020,2022,Joure,,1.96417E+13
1,11/16/2020,4023,Kampen,,2.98867E+13
1,11/16/2020,30014,Kerkrade,,2.26655E+13
1,11/16/2020,2019,Kootstertille,,8.78529E+12
1,11/14/2020,29003,Land Van Cuijk,,1.71811E+13
1,11/16/2020,2011,Leeuwarden,,7.86288E+12
1,11/13/2020,14003,Leidsche Rijn,,3.77064E+13
1,11/16/2020,2027,Lemmer,,2.26314E+13
1,11/16/2020,7015,Lichtenvoorde,,4.88324E+12
1,11/16/2020,18007,Mastgat,,3.23827E+13
1,11/16/2020,3014,Meppel,,1.8452E+13
1,11/16/2020,7020,Nieuwgraaf,,3.72296E+13
1,11/16/2020,7021,Olburgen,,2.78245E+13
1,11/16/2020,30013,Rimburg,,2.06245E+13
1,11/16/2020,7014,Ruurlo,,4.61079E+12
1,11/15/2020,27008,'S Hertogenbosch,,5.73808E+13
1,11/16/2020,2041,Schiermonnikoog,,7.36503E+12
1,11/16/2020,30011,Simpelveld,,3.49581E+13
1,11/16/2020,2017,Sint Annaparochie,,5.22662E+12
1,11/13/2020,27010,Sint-Oedenrode,,5.38372E+14
1,11/16/2020,3028,Sleen,,1.25045E+13
1,11/16/2020,2024,Sloten,,2.33559E+13
1,11/16/2020,2018,Sneek,,3.13572E+13
1,11/16/2020,4020,Steenwijk,,1.4041E+13
1,11/14/2020,17043,Strijen,,1.17007E+13
1,11/16/2020,30022,Susteren,,1.72332E+13
1,11/13/2020,9025,Tiel,,3.91152E+13
1,11/15/2020,32002,Tilburg,,6.4457E+13
1,11/16/2020,11006,Uithoorn,,3.1911E+13
1,11/16/2020,7017,Varsseveld,,9.11389E+12
1,11/6/2020,4025,Dalfsen,,2.33976E+13
1,11/9/2020,5004,Vriezenveen,,2.7645E+13
1,11/11/2020,8011,Harderwijk,,1.51692E+13
1,11/11/2020,8016,Heerde,,2.85796E+12
1,11/12/2020,2028,Dokkum,,2.53894E+12
1,11/12/2020,2012,Drachten,,4.04878E+13
1,11/16/2020,3022,Emmen,,2.28188E+13
1,11/16/2020,2036,Grouw,,3.43065E+12
1,11/16/2020,2002,Oosterwolde,,3.4593E+13
1,11/16/2020,11005,Amstelveen,,3.70406E+14
1,11/13/2020,27011,Biest-Houtakker,,1.5251E+14
1,11/15/2020,10025,Bunnik,,2.86551E+14
1,11/16/2020,10034,Ronde Venen,,6.50407E+12
1,11/15/2020,28005,Dinther,,3.16362E+14
1,11/15/2020,10008,Driebergen,,2.29809E+14
1,11/15/2020,9040,Haaften,,1.78569E+14
1,11/13/2020,13003,Velsen,,4.79497E+13
1,11/16/2020,2025,Akkrum,,7.05605E+12
1,11/16/2020,2020,Ameland,,0
1,11/16/2020,2029,Birdaard,,1.00548E+13
1,11/16/2020,3033,Echten,,3.33457E+13
1,11/16/2020,2040,Vlieland,,7.99318E+12
1,11/16/2020,2037,Warns,,1.5589E+13
1,11/16/2020,18006,Westerschouwen,,3.21087E+12
1,11/15/2020,10029,Wijk Bij Duurstede,,3.12053E+13
1,11/16/2020,30019,Wijlre,,1.69424E+13
1,11/15/2020,25029,Willemstad,,3.71592E+13
1,11/16/2020,7016,Winterswijk,,1.39833E+13
1,11/16/2020,2016,Wolvega,,3.11678E+12
1,11/16/2020,2030,Workum,,0
1,11/15/2020,10001,Zeist,,2.09441E+13
1,11/16/2020,7019,Zutphen,,9.91993E+12
1,11/15/2020,13005,Zwanenburg,,2.90592E+13
1,11/16/2020,4026,Zwolle,,2.43849E+13
1,11/16/2020,9013,Asperen,,1.07492E+13
1,11/16/2020,9031,Beesd,,1.87294E+13
1,11/16/2020,9019,Culemborg,,2.39967E+13
1,11/16/2020,15007,De Groote Lucht,,3.36795E+13
1,11/16/2020,9012,Geldermalsen,,3.00155E+13
1,11/16/2020,17065,Groot-Ammers,,5.37637E+13
1,11/16/2020,17026,Hardinxveld-Giessendam,,1.66525E+13
1,11/16/2020,25017,Nieuwveer,,9.77199E+12
1,11/16/2020,17013,Papendrecht,,9.35308E+12
1,11/16/2020,17052,Sliedrecht,,2.77312E+13
1,11/16/2020,10009,Utrecht,,1.55769E+13
1,11/16/2020,4025,Dalfsen,,5.81532E+12
1,11/16/2020,4030,Hessenpoort,,3.55301E+13
1,11/16/2020,4006,Olst,,6.30548E+12
1,11/15/2020,3030,Eelde,,2.44698E+13
1,11/17/2020,15008,Harnaschpolder,,5.6814E+13
1,11/17/2020,6005,Almere,,6.11784E+13
1,11/17/2020,1046,Bellingwolde,,7.03671E+13
1,11/17/2020,8023,Brummen,,1.19956E+13
1,11/17/2020,8017,Epe,,3.1202E+13
1,11/17/2020,8026,Hattem,,2.14149E+13
1,11/17/2020,8016,Heerde,,8.49753E+12
1,11/17/2020,6004,Lelystad,,4.23702E+13
1,11/17/2020,6006,Zeewolde,,6.20799E+13
1,11/16/2020,4016,Ommen,,1.21445E+14
1,11/16/2020,7006,Wehl,,1.69432E+12
1,11/17/2020,1034,Feerwerd,,1.02702E+12
1,11/17/2020,1031,Gaarkeuken,,7.61397E+11
1,11/17/2020,1029,Leek,,2.87967E+12
1,11/17/2020,1032,Marum,,8.66048E+11
1,11/17/2020,1028,Onderdendam,,2.78775E+13
1,11/17/2020,1027,Oude Pekela,,3.40744E+12
1,11/17/2020,1024,Ulrum,,2.17569E+12
1,11/17/2020,1040,Vriescheloo,,2.65824E+12
1,11/17/2020,1041,Wehe Den Hoorn,,0
1,11/17/2020,10012,De Meern,,2.78608E+13
1,11/17/2020,17074,Den Bommel,,2.36677E+13
1,11/17/2020,9026,Dodewaard,,6.69974E+12
1,11/17/2020,25023,Dongemond,,2.29491E+13
1,11/17/2020,9038,Gendt,,6.30365E+12
1,11/17/2020,16011,Groenedijk,,2.13759E+13
1,11/17/2020,10038,Lopik,,2.15819E+13
1,11/17/2020,17077,Spijkenisse,,2.96556E+13
1,11/17/2020,17004,Ammerstol,,7.65396E+12
1,11/17/2020,17002,Bergambacht,,2.85167E+13
1,11/17/2020,17068,Berkenwoude,,1.99113E+13
1,11/12/2020,2040,Vlieland,,8.33082E+12
1,11/17/2020,4027,Tollebeek,,7.59394E+13
1,11/17/2020,6003,Dronten,,1.28395E+13
1,11/10/2020,1029,Leek,,4.02777E+12
1,11/14/2020,8011,Harderwijk,,3.17976E+13
1,11/17/2020,9015,Valburg,,1.04127E+13
1,11/17/2020,9032,Zetten,,1.26369E+13
1,11/17/2020,5023,Nijverdal,,7.88121E+13
1,11/17/2020,5012,Oldenzaal,,3.37883E+13
1,11/17/2020,5022,Rijssen,,4.34147E+13
1,11/18/2020,10027,Amersfoort,,1.38547E+13
1,11/18/2020,8019,Bennekom,,1.15906E+13
1,11/18/2020,12019,Stolpen,,1.4547E+13
1,11/18/2020,12023,Den Helder,,1.9172E+13
1,11/18/2020,12013,Geestmerambacht,,1.59006E+13
1,11/18/2020,30025,Gennep,,1.25317E+13
1,11/18/2020,12001,Heiloo,,8.69865E+12
1,11/18/2020,12016,Katwoude,,1.69372E+13
1,11/18/2020,30007,Bosscherveld,,1.72967E+13
1,11/18/2020,30016,Heugem,,8.37109E+12
1,11/18/2020,30003,Limmel,,6.0936E+12
1,11/18/2020,30018,Meijel,,7.98212E+12
1,11/18/2020,30023,Panheel,,2.82803E+13
1,11/18/2020,10010,Soest,,1.08927E+13
1,11/18/2020,30021,Stein,,3.41471E+12
1,11/18/2020,10021,Veenendaal,,4.04216E+13
1,11/18/2020,30020,Venray,,1.3765E+13
1,11/18/2020,30005,Weert,,7.23563E+12
1,11/18/2020,12021,Wervershoof,,6.52756E+12
1,11/18/2020,12018,Wieringen,,2.70007E+12
1,11/16/2020,5014,Vroomshoop,,1.27417E+13
1,11/18/2020,8024,Renkum,,2.0232E+13
1,11/18/2020,9016,Arnhem,,9.90678E+12
1,11/18/2020,25026,Baarle-Nassau,,1.08735E+14
1,11/17/2020,16010,Kralingseveer,,1.90732E+13
1,11/18/2020,25019,Chaam,,2.39794E+13
1,11/18/2020,17048,Goedereede,,3.75123E+12
1,11/18/2020,13004,Heemstede,,6.94798E+12
1,11/18/2020,25020,Kaatsheuvel,,5.55592E+13
1,11/18/2020,16009,Kortenoord,,1.12066E+13
1,11/18/2020,13030,Leimuiden,,8.82918E+12
1,11/18/2020,9043,Lienden,,1.53595E+13
1,11/18/2020,13034,Lisse,,1.59175E+13
1,11/18/2020,17055,Middelharnis,,1.23188E+13
1,11/18/2020,13038,Nieuwveen,,3.00018E+13
1,11/18/2020,9024,Nijmegen,,1.11228E+13
1,11/18/2020,8021,Ede,,1.59733E+13
1,11/18/2020,25008,Ossendrecht,,7.51141E+12
1,11/18/2020,17056,Oude Tonge,,4.58781E+12
1,11/18/2020,25012,Putte,,9.24108E+12
1,11/18/2020,25001,Rijen,,1.03267E+13
1,11/18/2020,17076,Schelluinen,,1.62472E+13
1,11/18/2020,26005,Sleeuwijk,,3.79761E+13
1,11/18/2020,17029,Vianen,,1.69349E+13
1,11/18/2020,28006,Vinkel,,2.19061E+13
1,11/18/2020,25003,Waalwijk,,9.11259E+12
1,11/18/2020,25014,Waspik,,1.14505E+13
1,11/18/2020,4006,Olst,,5.85095E+12
1,11/18/2020,4018,Heino,,6.08976E+12
1,11/18/2020,4030,Hessenpoort,,8.81386E+12
1,11/18/2020,3032,Dieverbrug,,1.58641E+13
1,11/18/2020,4016,Ommen,,9.31667E+12
1,11/18/2020,4017,Vollenhove,,2.54417E+12
1,11/18/2020,4005,Genemuiden,,9.2305E+12
1,11/18/2020,5015,Losser,,2.70185E+13
1,11/18/2020,5016,Goor,,1.86322E+13
1,11/18/2020,4024,Hardenberg,,1.64362E+13
1,11/17/2020,5005,Tubbergen,,1.38129E+13
1,11/18/2020,5001,Haaksbergen,,3.35572E+13
1,11/18/2020,5003,Glanerbrug,,1.57914E+13
1,11/17/2020,5018,Ootmarsum,,2.49765E+13
1,11/18/2020,5014,Vroomshoop,,1.11939E+13
1,11/18/2020,5025,Den Ham,,2.19536E+12
1,11/18/2020,4028,Dedemsvaart,,1.30031E+13
1,11/17/2020,5004,Vriezenveen,,1.62288E+13
1,11/18/2020,22012,Oostburg,,2.72189E+13
1,11/19/2020,2002,Oosterwolde,,1.62126E+13
1,11/18/2020,22008,Retranchement,,1.29962E+13
1,11/19/2020,30013,Rimburg,,5.48947E+13
1,11/19/2020,2041,Schiermonnikoog,,6.43071E+12
1,11/19/2020,30011,Simpelveld,,4.38873E+12
1,11/19/2020,2017,Sint Annaparochie,,3.63695E+12
1,11/19/2020,2024,Sloten,,1.20537E+13
1,11/19/2020,2018,Sneek,,2.28994E+13
1,11/19/2020,30022,Susteren,,2.19847E+13
1,11/19/2020,2036,Grouw,,5.15691E+12
1,11/19/2020,2040,Vlieland,,1.24035E+13
1,11/19/2020,2037,Warns,,5.91506E+13
1,11/19/2020,30019,Wijlre,,6.74825E+12
1,11/19/2020,2016,Wolvega,,1.0327E+13
1,11/19/2020,2030,Workum,,5.99935E+12
1,11/19/2020,17078,Zwijndrecht,,4.09946E+13
1,11/19/2020,20011,Willem Annapolder,,7.55603E+12
1,11/19/2020,1033,Garmerwolde,,1.0568E+13
1,11/19/2020,33001,Foxhol,,5.9492E+12
1,11/20/2020,17016,Alblasserdam,,2.31007E+13
1,11/19/2020,24001,Hulst,,2.5501E+13
1,11/18/2020,24002,Kloosterzande,,1.04707E+13
1,11/18/2020,23002,Terneuzen,,2.69874E+13
1,11/19/2020,2020,Ameland,,3.54088E+11
1,11/19/2020,2025,Akkrum,,1.74902E+12
1,11/19/2020,2028,Dokkum,,4.7485E+12
1,11/19/2020,2029,Birdaard,,4.07734E+12
1,11/19/2020,2023,Bolsward,,4.08119E+12
1,11/18/2020,22013,Breskens,,7.08063E+12
1,11/19/2020,2013,Burgum,,3.48974E+12
1,11/19/2020,2021,Damwoude,,2.57869E+11
1,11/19/2020,17044,Dordrecht,,4.84334E+13
1,11/19/2020,2012,Drachten,,6.93278E+12
1,11/19/2020,2038,Franeker,,5.0801E+11
1,11/19/2020,2015,Gorredijk,,1.29576E+12
1,11/19/2020,2032,Harlingen,,3.42093E+12
1,11/19/2020,2031,Heerenveen,,4.55553E+12
1,11/19/2020,30015,Hoensbroek,,3.11355E+13
1,11/19/2020,2022,Joure,,0
1,11/19/2020,30014,Kerkrade,,1.21442E+13
1,11/19/2020,2019,Kootstertille,,2.26115E+11
1,11/19/2020,2011,Leeuwarden,,4.1922E+12
1,11/19/2020,2027,Lemmer,,1.19358E+13
1,11/18/2020,7002,Aalten,,5.91074E+12
1,11/18/2020,7022,Etten,,1.47846E+13
1,11/18/2020,4022,Holten,,8.21056E+12
1,11/18/2020,7015,Lichtenvoorde,,6.66709E+12
1,11/18/2020,7014,Ruurlo,,2.99594E+12
1,11/18/2020,7017,Varsseveld,,3.71589E+12
1,11/21/2020,10027,Amersfoort,,2.32105E+13
1,11/22/2020,30007,Bosscherveld,,1.9582E+13
1,11/21/2020,3034,Coevorden,,7.51307E+12
1,11/21/2020,4019,Deventer,,9.8327E+12
1,11/20/2020,3032,Dieverbrug,,9.0693E+12
1,11/21/2020,3033,Echten,,5.68195E+12
1,11/21/2020,5002,Enschede,,1.7525E+13
1,11/22/2020,4005,Genemuiden,,9.04953E+12
1,11/21/2020,5003,Glanerbrug,,5.61678E+12
1,11/21/2020,5001,Haaksbergen,,1.3425E+13
1,11/21/2020,5017,Hengelo,,1.10787E+13
1,11/21/2020,4023,Kampen,,9.38267E+12
1,11/21/2020,5015,Losser,,1.3839E+13
1,11/22/2020,30018,Meijel,,1.17152E+13
1,11/20/2020,5018,Ootmarsum,,8.76949E+12
1,11/21/2020,8024,Renkum,,1.63922E+13
1,11/22/2020,30024,Roermond,,7.71822E+12
1,11/21/2020,3028,Sleen,,1.01608E+13
1,11/22/2020,3027,Smilde,,1.10706E+13
1,11/20/2020,5005,Tubbergen,,1.73993E+13
1,11/21/2020,10021,Veenendaal,,3.14213E+13
1,11/22/2020,4017,Vollenhove,,1.11935E+13
1,11/21/2020,4026,Zwolle,,1.15854E+13
1,11/20/2020,8022,Apeldoorn,,1.68407E+13
1,11/21/2020,1031,Gaarkeuken,,1.23866E+12
1,11/20/2020,8011,Harderwijk,,1.66629E+13
1,11/20/2020,8017,Epe,,1.14913E+13
1,11/20/2020,6005,Almere,,2.53593E+13
1,11/22/2020,11005,Amstelveen,,3.68075E+13
1,11/21/2020,11014,Amsterdam West,,3.67899E+13
1,11/21/2020,8019,Bennekom,,1.72136E+13
1,11/22/2020,12022,Beverwijk,,2.56486E+13
1,11/22/2020,11008,Blaricum,,2.848E+13
1,11/22/2020,10034,Ronde Venen,,1.15142E+13
1,11/20/2020,6003,Dronten,,1.83247E+13
1,11/21/2020,8021,Ede,,2.26236E+13
1,11/22/2020,30025,Gennep,,3.65225E+13
1,11/21/2020,11004,Hilversum,,1.56887E+13
1,11/21/2020,11013,Horstermeer,,1.35706E+13
1,11/21/2020,11012,Huizen,,1.82727E+13
1,11/20/2020,6004,Lelystad,,1.86517E+13
1,11/22/2020,30003,Limmel,,2.28309E+13
1,11/22/2020,10037,Loenen,,2.10171E+13
1,11/22/2020,30023,Panheel,,6.84531E+12
1,11/21/2020,10010,Soest,,7.90902E+12
1,11/22/2020,11006,Uithoorn,,3.88756E+13
1,11/22/2020,30017,Venlo,,1.41888E+13
1,11/22/2020,30020,Venray,,1.19174E+13
1,11/22/2020,30005,Weert,,1.21843E+13
1,11/22/2020,12010,Zaandam-Oost,,2.26812E+13
1,11/20/2020,6006,Zeewolde,,1.38201E+13
1,11/20/2020,8009,Elburg,,9.98905E+12
1,11/20/2020,8016,Heerde,,0
1,11/21/2020,1032,Marum,,3.31313E+12
1,11/20/2020,1008,Stadskanaal,,1.03452E+14
1,11/20/2020,1010,Ter Apel,,6.40173E+13
1,11/20/2020,8025,Terwolde,,7.33725E+12
1,11/20/2020,3023,Tweede Exloermond,,1.11251E+13
1,11/22/2020,3010,Assen,,2.12662E+13
1,11/20/2020,4027,Tollebeek,,5.91223E+13
1,11/21/2020,28003,Aarle-Rixtel,,2.72253E+13
1,11/22/2020,17016,Alblasserdam,,4.17448E+13
1,11/20/2020,25026,Baarle-Nassau,,6.0966E+13
1,11/21/2020,25021,Bath,,2.50905E+13
1,11/20/2020,27004,Boxtel,,1.17079E+13
1,11/20/2020,10025,Bunnik,,3.84648E+12
1,11/20/2020,25019,Chaam,,1.36844E+13
1,11/21/2020,28005,Dinther,,2.06287E+13
1,11/20/2020,10008,Driebergen,,9.72444E+12
1,11/22/2020,17026,Hardinxveld-Giessendam,,1.41119E+13
1,11/22/2020,13004,Heemstede,,7.38991E+12
1,11/21/2020,10036,Houten,,1.55485E+13
1,11/21/2020,13041,Katwijk,,2.40061E+13
1,11/20/2020,29003,Land Van Cuijk,,1.58331E+13
1,11/21/2020,13046,Leiden Noord,,3.0616E+13
1,11/22/2020,13030,Leimuiden,,1.95426E+14
1,11/22/2020,9043,Lienden,,2.62546E+13
1,11/22/2020,13034,Lisse,,3.13989E+13
1,11/21/2020,15004,Nieuwe Waterweg,,1.77797E+13
1,11/22/2020,25017,Nieuwveer,,1.85855E+13
1,11/22/2020,13038,Nieuwveen,,1.44449E+13
1,11/20/2020,29002,Oijen,,9.357E+12
1,11/22/2020,17013,Papendrecht,,1.8046E+13
1,11/20/2020,10035,Rhenen,,2.76374E+13
1,11/20/2020,13012,Haarlem Schalkwijk,,1.7079E+13
1,11/22/2020,17052,Sliedrecht,,2.99822E+13
1,11/21/2020,9025,Tiel,,1.10187E+13
1,11/20/2020,32002,Tilburg,,2.06225E+13
1,11/22/2020,17029,Vianen,,1.30289E+13
1,11/20/2020,25014,Waspik,,8.07869E+12
1,11/22/2020,14002,Woerden,,1.24552E+14
1,11/21/2020,10001,Zeist,,1.17902E+13
1,11/23/2020,4021,Raalte,,9.13439E+12
1,11/23/2020,7002,Aalten,,8.7059E+12
1,11/21/2020,10003,De Bilt,,1.04829E+13
1,11/23/2020,7018,Dinxperlo,,2.23742E+12
1,11/23/2020,7022,Etten,,1.05708E+13
1,11/23/2020,12012,Everstekoog,,4.39294E+12
1,11/23/2020,7023,Haarlo,,7.94932E+12
1,11/23/2020,15008,Harnaschpolder,,5.93366E+12
1,11/23/2020,4022,Holten,,7.04793E+12
1,11/23/2020,15005,Houtrust,,1.66446E+13
1,11/23/2020,7015,Lichtenvoorde,,5.25025E+12
1,11/23/2020,7020,Nieuwgraaf,,7.66618E+12
1,11/23/2020,7021,Olburgen,,5.09944E+12
1,11/23/2020,7014,Ruurlo,,3.14256E+12
1,11/23/2020,7017,Varsseveld,,2.20599E+12
1,11/23/2020,7006,Wehl,,7.04008E+12
1,11/23/2020,12018,Wieringen,,3.70671E+12
1,11/23/2020,7016,Winterswijk,,8.2334E+12
1,11/23/2020,7019,Zutphen,,2.75188E+12
1,11/23/2020,3034,Coevorden,,8.59428E+12
1,11/23/2020,4028,Dedemsvaart,,6.52266E+12
1,11/23/2020,5025,Den Ham,,3.18057E+12
1,11/23/2020,4016,Ommen,,5.38902E+12
1,11/23/2020,3028,Sleen,,3.39942E+12
1,11/23/2020,5014,Vroomshoop,,6.60258E+12
1,11/20/2020,4005,Genemuiden,,5.80958E+12
1,11/22/2020,3032,Dieverbrug,,1.52737E+13
1,11/20/2020,4017,Vollenhove,,4.80905E+12
1,11/21/2020,1045,Veendam,,1.85267E+12
1,11/21/2020,1029,Leek,,5.95412E+12
1,10/19/2020,5023,Nijverdal,,2.50679E+13
1,11/19/2020,5019,Almelo-Vissedijk,,1.71143E+13
1,11/23/2020,1046,Bellingwolde,,2.24729E+12
1,11/23/2020,33001,Foxhol,,6.04101E+12
1,11/23/2020,30016,Heugem,,1.78412E+13
1,11/23/2020,1026,Hoogezand,,9.55134E+12
1,11/23/2020,1027,Oude Pekela,,1.56459E+12
1,11/23/2020,1038,Scheve Klap,,3.06546E+12
1,11/23/2020,1040,Vriescheloo,,8.73732E+12
1,11/23/2020,2025,Akkrum,,1.93692E+13
1,11/23/2020,6005,Almere,,2.19879E+13
1,11/23/2020,2020,Ameland,,2.71149E+12
1,11/23/2020,2029,Birdaard,,4.28494E+12
1,11/23/2020,2023,Bolsward,,9.86456E+12
1,11/23/2020,2013,Burgum,,9.31632E+11
1,11/23/2020,2021,Damwoude,,2.49691E+12
1,11/23/2020,2028,Dokkum,,5.05233E+12
1,11/23/2020,2012,Drachten,,1.13268E+13
1,11/23/2020,6003,Dronten,,1.18081E+13
1,11/23/2020,1034,Feerwerd,,0
1,11/23/2020,2038,Franeker,,6.67901E+12
1,11/23/2020,2015,Gorredijk,,1.12867E+12
1,11/23/2020,2036,Grouw,,1.26575E+12
1,11/23/2020,2032,Harlingen,,4.67801E+12
1,11/23/2020,2031,Heerenveen,,1.97354E+12
1,11/23/2020,30015,Hoensbroek,,1.00231E+13
1,11/23/2020,2022,Joure,,1.25039E+12
1,11/23/2020,30014,Kerkrade,,5.95677E+12
1,11/23/2020,2019,Kootstertille,,4.53655E+12
1,11/23/2020,2011,Leeuwarden,,4.91162E+12
1,11/23/2020,6004,Lelystad,,1.43685E+13
1,11/23/2020,2027,Lemmer,,3.52212E+12
1,11/23/2020,1028,Onderdendam,,3.29819E+12
1,11/23/2020,2002,Oosterwolde,,1.26258E+13
1,11/23/2020,30013,Rimburg,,1.85278E+12
1,11/23/2020,2041,Schiermonnikoog,,1.25331E+12
1,11/23/2020,30011,Simpelveld,,1.19399E+13
1,11/23/2020,2017,Sint Annaparochie,,2.18156E+12
1,11/23/2020,2024,Sloten,,3.70453E+12
1,11/23/2020,2018,Sneek,,1.19195E+13
1,11/23/2020,30022,Susteren,,8.61393E+12
1,11/23/2020,30021,Stein,,7.02767E+12
1,11/23/2020,1024,Ulrum,,0
1,11/23/2020,2040,Vlieland,,6.79958E+12
1,11/23/2020,2037,Warns,,1.44698E+13
1,11/23/2020,30019,Wijlre,,1.01611E+13
1,11/23/2020,1030,Winsum,,2.87679E+12
1,11/23/2020,2016,Wolvega,,1.88973E+12
1,11/23/2020,2030,Workum,,5.07666E+12
1,11/23/2020,6006,Zeewolde,,3.00953E+13
1,11/23/2020,9031,Beesd,,1.97958E+13
1,11/23/2020,25023,Dongemond,,2.72248E+13
1,11/20/2020,3031,Gieten,,6.17901E+12
1,11/23/2020,17065,Groot-Ammers,,3.55466E+13
1,11/23/2020,17066,Numansdorp,,2.14947E+13
1,11/23/2020,17045,Oud-Beijerland,,2.93332E+13
1,11/23/2020,17054,Piershil,,2.64193E+12
1,11/23/2020,17011,Ridderkerk,,2.58569E+13
1,11/23/2020,17043,Strijen,,8.34972E+12
1,11/23/2020,4024,Hardenberg,,2.26474E+13
1,11/22/2020,5018,Ootmarsum,,2.0756E+13
